,날짜,종목코드,회사명,거래량
17,2018-06-25,000180,성창기업지주,444495.0
1630,2018-06-25,013810,스페코,3303150.0
2158,2018-06-25,025750,한솔홈데코,5181473.0
4970,2018-06-25,095190,이엠코리아,6438015.0
6199,2018-06-26,214610,미코바이오메드,1.0
5040,2018-06-26,096350,대창솔루션,416142.0
3756,2018-06-26,054180,메디콕스,241013.0
3815,2018-06-26,057540,옴니시스템,7412546.0
2394,2018-06-27,032640,LG유플러스,3452749.0
660,2018-06-28,005070,코스모신소재,226209.0
3287,2018-06-28,045890,GV,189889.0
5041,2018-06-28,096350,대창솔루션,320536.0
3618,2018-06-29,052900,KMH하이텍,975785.0
4861,2018-06-29,091990,셀트리온헬스케어,769998.0
6165,2018-06-29,214310,세미콘라이트,1738413.0
2533,2018-06-29,033320,제이씨현시스템,224734.0
4671,2018-06-29,086390,유니테스트,253669.0
2159,2018-06-29,025750,한솔홈데코,4844285.0
5827,2018-06-29,148140,비디아이,69996.0
5911,2018-06-29,174880,장원테크,234375.0
1061,2018-06-29,008250,이건산업,967844.0
4225,2018-07-02,066410,버킷스튜디오,8935378.0
6672,2018-07-02,261200,덴티스,2552.0
661,2018-07-03,005070,코스모신소재,456219.0
3510,2018-07-03,051490,나라엠앤디,185229.0
1391,2018-07-03,011280,태림포장,276175.0
4496,2018-07-03,078130,국일제지,8944263.0
6550,2018-07-03,239340,줌인터넷,23734.0
5126,2018-07-03,097780,에스맥,69282929.0
2363,2018-07-03,031820,콤텍시스템,7227619.0
3251,2018-07-03,045390,대아티아이,19419633.0
5912,2018-07-03,174880,장원테크,164245.0
6173,2018-07-03,214330,금호에이치티,108406.0
2238,2018-07-03,027740,마니커,22266278.0
5376,2018-07-03,111870,삼본전자,2165457.0
4238,2018-07-03,066590,우수AMS,901329.0
3561,2018-07-03,052300,W홀딩컴퍼니,8471824.0
4320,2018-07-03,068290,삼성출판사,49143.0
2395,2018-07-04,032640,LG유플러스,1021504.0
6452,2018-07-04,226440,한송네오텍,549026.0
6200,2018-07-05,214610,미코바이오메드,9.0
2239,2018-07-05,027740,마니커,38520816.0
3562,2018-07-05,052300,W홀딩컴퍼니,10792302.0
4825,2018-07-05,090710,휴림로봇,46774371.0
4862,2018-07-06,091990,셀트리온헬스케어,658630.0
3252,2018-07-06,045390,대아티아이,21529285.0
907,2018-07-06,006050,국영지앤엠,2069934.0
4296,2018-07-06,068270,셀트리온,767023.0
6335,2018-07-09,220100,퓨쳐켐,345375.0
6382,2018-07-09,222080,씨아이에스,3341676.0
2137,2018-07-09,025320,시노펙스,2767801.0
346,2018-07-09,002760,보락,7910211.0
5932,2018-07-10,182690,테라셈,138637.0
4390,2018-07-10,068940,아이씨케이,2252079.0
6298,2018-07-10,217620,디딤,9830622.0
2240,2018-07-10,027740,마니커,13592075.0
2472,2018-07-10,032860,글로스퍼랩스,2069807.0
4271,2018-07-11,067730,로지시스,444290.0
4239,2018-07-11,066590,우수AMS,6069769.0
6611,2018-07-12,256840,한국비엔씨,3605.0
2241,2018-07-12,027740,마니커,7306591.0
5127,2018-07-12,097780,에스맥,33370732.0
3511,2018-07-12,051490,나라엠앤디,130873.0
4297,2018-07-12,068270,셀트리온,779938.0
4497,2018-07-12,078130,국일제지,15713267.0
6174,2018-07-12,214330,금호에이치티,120133.0
4710,2018-07-12,087260,모바일어플라이언스,658240.0
6201,2018-07-13,214610,미코바이오메드,1.0
4226,2018-07-13,066410,버킷스튜디오,1558949.0
2073,2018-07-13,024110,기업은행,468176.0
6551,2018-07-16,239340,줌인터넷,1374.0
3098,2018-07-17,042520,한스바이오메드,40938.0
5530,2018-07-17,121800,비덴트,3265201.0
3044,2018-07-17,041190,우리기술투자,41891431.0
2662,2018-07-17,036120,SCI평가정보,13167552.0
1145,2018-07-18,008700,아남전자,4594536.0
4672,2018-07-18,086390,유니테스트,341011.0
6356,2018-07-19,221610,자안,600.0
4942,2018-07-19,093370,후성,3311713.0
5933,2018-07-19,182690,테라셈,626466.0
5445,2018-07-19,118000,우리들휴브레인,233311.0
6383,2018-07-20,222080,씨아이에스,2331483.0
6299,2018-07-20,217620,디딤,5477577.0
6202,2018-07-20,214610,미코바이오메드,1280.0
6521,2018-07-20,238090,앤디포스,38687.0
4321,2018-07-20,068290,삼성출판사,91959.0
4673,2018-07-20,086390,유니테스트,370969.0
6690,2018-07-23,267320,나인테크,609.0
2305,2018-07-23,028670,팬오션,3778810.0
3253,2018-07-24,045390,대아티아이,42542364.0
6673,2018-07-24,261200,덴티스,482.0
5425,2018-07-24,115500,케이씨에스,1267446.0
662,2018-07-24,005070,코스모신소재,417159.0
2534,2018-07-24,033320,제이씨현시스템,264245.0
