,날짜,종목코드,회사명,거래량
557,2019-02-18,009830,한화솔루션,729962.0
558,2019-02-18,021040,대호피앤씨,3402948.0
559,2019-02-18,086790,하나금융지주,750676.0
560,2019-02-18,001510,SK증권,1879778.0
561,2019-02-18,015750,성우하이텍,554310.0
562,2019-02-18,012790,신일제약,17970.0
563,2019-02-18,099410,동방선기,802619.0
564,2019-02-18,011000,진원생명과학,115652.0
565,2019-02-18,215480,토박스코리아,9616850.0
566,2019-02-18,104040,대성파인텍,190313.0
567,2019-02-18,005030,부산주공,5653160.0
568,2019-02-18,084650,랩지노믹스,31898.0
569,2019-02-18,017180,명문제약,139270.0
570,2019-02-18,206650,유바이오로직스,193276.0
571,2019-02-18,053030,바이넥스,195359.0
572,2019-02-18,015890,태경산업,41596.0
573,2019-02-18,012860,모베이스전자,135947.0
574,2019-02-18,082800,루미마이크로,404379.0
575,2019-02-18,008350,남선알미늄,2011110.0
576,2019-02-18,006340,대원전선,737401.0
577,2019-02-19,038880,아이에이,112766.0
578,2019-02-19,004770,써니전자,1402257.0
579,2019-02-19,082850,우리바이오,26971.0
580,2019-02-19,057540,옴니시스템,147976.0
581,2019-02-19,148140,비디아이,34921.0
582,2019-02-19,054180,메디콕스,521499.0
583,2019-02-19,051360,토비스,94809.0
584,2019-02-19,053590,한국테크놀로지,605301.0
585,2019-02-19,017550,수산중공업,529786.0
586,2019-02-19,023900,풍국주정,267361.0
587,2019-02-19,126870,뉴로스,2684747.0
588,2019-02-19,053270,구영테크,349613.0
589,2019-02-19,025750,한솔홈데코,599253.0
590,2019-02-19,118000,우리들휴브레인,242367.0
591,2019-02-19,119650,KC코트렐,404421.0
592,2019-02-19,217600,켐온,1112386.0
